id,story,generated_story,bleu,perplexity,bert_precision,bert_recall,bert_f1,rouge1,rouge2,rougeL
10,"Once upon a time, there was a little boy named Tim. Tim had a bicycle. He loved to ride his bicycle every day. It was so much fun! Tim would go fast, slow, and even do crazy tricks on his bicycle. His friends would watch and clap. One sunny day, Tim felt very tired after riding his bicycle. He decided to take a nap under a big tree. The tree was near a pretty park. Tim lay down on the soft grass and closed his eyes. Soon, he was fast asleep. While Tim was napping, a little squirrel came to play with his bicycle. The squirrel thought the bicycle was a crazy toy. It jumped on the seat and tried to ride it. But the squirrel was too small to ride the bicycle. Tim woke up from his nap and saw the squirrel. He laughed and clapped at the funny sight. Then, Tim and the squirrel became friends and played together in the park.","Once upon a time, there was a little boy named Timmy. Timmy loved to ride his bike all around the park. One day, he met a man named Bob. Bob said, ""Hi Timmy, what are you doing?"" Timmy said, ""I'm riding my bike on the sidewalk."" Bob smiled and said, ""I'm riding my bike on the street!"" Timmy was happy and said, ""That's cool, I'm happy too."" They rode their bikes and had lots of fun. But then, Timmy accidentally dropped his bike and it broke into pieces. Bob was sad and didn't know what to do. Timmy felt bad and said, ""I'm sorry, Bob. You shouldn't have dropped your bike."" Bob felt better and said, ""I'm sorry, Timmy. I'm sorry."" They all went home and Timmy felt better. From that day on, Timmy and Bob became good friends and always rode their bikes together. They learned that it's important to share and listen to others. From that day on, Timmy and Bob became the best of friends and played together every day. And they lived happily ever after. They learned that sharing and listening to others can make us happy and healthy. And",0.09343583571917398,5.234025955200195,0.57178915,0.6240183,0.59676313,0.3315217391304348,0.10382513661202185,0.1956521739130435
11,"Once upon a time, there was a little boy named Tim. He loved to help his mom in the kitchen. One day, they were making a yummy cake. Tim was very excited. While they were making the cake, Tim's mom asked him to get a knife. Tim leaned over and picked up the knife. But he was worried. He knew knives could be sharp and he didn't want to get hurt. Tim said, ""Mom, I'm worried. This knife is sharp."" His mom smiled and said, ""It's okay, Tim. Just hold it by the handle and be careful."" Tim held the knife by the handle, and they finished making the cake together. They had a great time, and the cake was very yummy.","Once upon a time, there was a little boy named Timmy. Timmy loved to play outside and explore the world around him. One day, while he was playing, he accidentally dropped his knife on the ground and hurt his knee. He felt very worried and didn't know what to do. Timmy's mom saw him crying and said, ""Don't worry, Timmy. You can get a new knife."" Timmy nodded his head and they went outside to play. When they got there, Timmy saw that his knee had healed and he was feeling much better. He realized that it's important to be careful with things that hurt. From that day on, Timmy learned that it's important to listen to his mom and not worry about things that don't work. From that day on, Timmy never forgot to ask his mom before playing and always checked his knee every time he dropped his knife. From that day on, Timmy never felt worried anymore and kept playing outside. He learned that it's important to listen to his mom and not worry about things that hurt. And from that day on, Timmy always listened to his mom and never worried about things that didn't work out. And from that day on, Timmy never felt worried anymore",0.0694233967140721,5.234025955200195,0.5694481,0.64524615,0.6049822,0.3536231884057971,0.1282798833819242,0.22608695652173913
12,"Once upon a time, there was a cart. This cart was very popular. All the kids loved to play with it. The cart was very happy. One day, a little boy named Timmy found the cart. He played with it all day. He pushed it, pulled it, and filled it with toys. The cart was so happy to be with Timmy. At the end of the day, Timmy said, ""Thank you, cart!"" The cart was very happy. Timmy and the cart played together every day. They were the best of friends.","Once upon a time, there was a cart. This cart had many toys. One day, the cart wanted to go on an adventure. The cart wanted to ride on the other side of a big hill. The cart asked its friend, a little boy named Timmy. Timmy said, ""Timmy, can we go on the other side of the hill?"" Timmy said, ""Yes, I can ride on the other side of the hill. But you have to wait until you get home."" So, Timmy waited and waited until he got home. When Timmy got home, he saw the cart had left. Timmy thanked the cart for their adventure. From that day on, Timmy and Timmy rode on the other side of the hill. They played and laughed together. They had so much fun on the big hill. And they were all happy to have a new friend to ride with. The end. The end. The end. The end. The fun day was about to start. The fun days were over. The fun days were over. The fun days were over. The fun days were over. The fun days were over. The fun days were over. The fun days were over. The fun days were over. The fun days",0.08100930503149971,6.270220756530762,0.56714475,0.68598837,0.6209312,0.40268456375838924,0.16891891891891891,0.2483221476510067
13,"One day, Jimmy and his mom went to the park. Jimmy saw a kite flying in the sky. He shouted ""Mommy, Mommy, look up!"" His mom looked up and laughed. She said, ""That looks like so much fun!"" Jimmy smiled and grabbed his mom's hand. He pulled her to the field, where the kite was flying. Jimmy was so happy. ""Let's get a kite of our own,"" his mom suggested. The two quickly went to a store and bought a kite. The kite was dull and brown, but Jimmy was so excited. Back in the park, Jimmy and his mom flew the kite. It went higher and higher in the sky. Jimmy laughed as the kite flew. Mommy laughed too as she watched her son play. Even though the kite was dull, it looked beautiful against the blue sky.","One day, Jimmy and his mom went to the park. Jimmy was very excited. He saw a dull kite and wanted to play with it. ""Mom, can I play with your kite?"" Jimmy asked. His mom said, ""Yes, you can play with it."" Jimmy was happy. He started to laugh. But then, he saw something strange. A little mouse was sitting on the ground. Jimmy's mom said, ""Jimmy, your mom is not happy. She thinks the mouse is dull. She thinks it is not funny."" Jimmy thought about it for a moment. He realized that his mom was right. She said, ""Jimmy, you can play with your kite. It is very dull. But it is fun to play with it. It is fun to laugh and have fun."" Jimmy laughed and played with the kite. He felt happy again. He felt good and happy. He had fun with his mom. They played together for a long time. And they all had a great time. Jimmy and his mom were happy too. They had a great day at the park. Jimmy's mom was proud of him for playing with the dull kite. They had fun playing with it too. And they had a great day at the park",0.09252239854623966,6.270220756530762,0.6386812,0.6597041,0.64902246,0.4342857142857143,0.14942528735632185,0.24
14,"Once upon a time, there was a pretty girl named Lily. She loved to paint. One day, Lily found a big jug in her room. The jug was empty and not pretty. Lily had an idea. Lily got her paint and brush. She started to paint the jug. She painted it with red, blue, and yellow. The jug started to look pretty. Lily was happy. When the jug was all pretty, Lily showed it to her mom and dad. They were very proud of her. Lily put the pretty jug in the living room. Everyone who came to their house said, ""What a pretty jug!"" And Lily would smile, happy with her work.","Once upon a time, there was a pretty girl named Lily. She loved to paint pretty pictures with her mommy. One day, Lily's mommy asked her to paint a picture of a big tree. Lily didn't want to paint, but her mommy told her to be careful and not paint too hard. Lily was sad and didn't want to paint anymore. But then, Lily's mommy gave her a pretty brush and they started painting together. Suddenly, they started to get dirty and Lily's mommy's little sister came running in. Lily was scared and didn't know what to do. But then, her mommy told her to be careful and not paint too hard. Lily was happy to help her sister and they painted together again. From that day on, Lily learned to be careful and not paint too hard. She learned to be careful and not paint too hard. From that day on, Lily always painted with her mommy's brush and she learned to be careful with her brush. From that day on, Lily always painted with her mommy's brush and they always painted together and had lots of fun together. And from that day on, Lily was happy that she learned to be careful and not paint too hard. From that day on,",0.09467841988982831,6.270220756530762,0.58586526,0.6282686,0.60632646,0.38805970149253727,0.15015015015015015,0.2626865671641791
15,"Once upon a time, there was a fisherman. He had a cute, adorable cat. The cat liked to sit with the fisherman when he read his book. They loved to be together. One day, the fisherman went to the sea to catch fish. The adorable cat went with him. They were happy in their small boat. The fisherman read his book, and the cat played with the fish. But then, the sky turned dark. Big rain came down. The wind blew hard. The fisherman and the cat were scared. The boat went up and down in the big waves. The fisherman tried to go back to the land, but the boat tipped over. The fisherman and the adorable cat fell into the water. They tried to swim, but the waves were too strong. They were lost in the sea. The fisherman and the cat were never seen again.","Once upon a time, there was a fisherman. He had a cute cat named Timmy. Timmy loved to read books and watch the fish. One day, Timmy went to the beach to play with his friends. Timmy saw a big fish and wanted to catch it. But the fisherman said, ""No, Timmy! The fish is too big!"" Timmy felt sad and didn't want to share his toys. He looked at the other fish and said, ""No, Timmy! The fish is too small!"" Timmy was sad because he loved to read and watch the fish. But then, a kind fisherman came and saw Timmy and said, ""You're welcome, Timmy. You are a good fisherman."" The fisherman smiled and said, ""Thank you, Timmy! You are my friend."" From that day on, Timmy and his friends knew that sharing was a good thing. They all played together and had fun together. And they knew that even when things are small, they can still have fun together. From that day on, they knew that sharing was always good and that it made them happy. The fisherman was happy and he always remembered to share and play with Timmy. From that day on, Timmy and his",0.09667343303058273,6.270220756530762,0.57689357,0.650182,0.61134917,0.3988603988603988,0.14326647564469916,0.25071225071225073
16,"Once upon a time there were two friends, Jack and Jane. They were playing together in the park. Jack had a blue rug with him and he showed it to Jane who was very excited. ""I want it!"" Jane said joyfully. Jack replied, ""I can't give it to you, but I can deliver it!"" Jane smiled, ""Yes, please!"" Jack carefully rolled up the rug and gave it to the delivery man. A few days later Jack received a package. He opened it and it was a rug, but it was different. It was orange with purple stripes. Jane had returned the blue rug and sent a different one as thanks. The two friends were very happy. They spread the rug on the grass and danced in joy. They hugged each other and said, ""We make a good team!""","Once upon a time there were two friends, Jack and Lily. They liked to play together in the park. One day, Jack saw a rug on the ground. He picked it up and put it in his pocket. ""Look, Lily! A rug!"" he said. Lily smiled and said, ""Yes, it is! That is a nice rug!"" Jack and Lily played with the rug all day. They had so much fun, but then something unexpected happened. The rug started to move! Jack and Lily were surprised. They could not see the rug at all. They looked everywhere for it, but it was nowhere to be found. Jack and Lily were sad and scared. But then, they saw a bird flying in the sky. Jack said, ""Bird, that rug is mine!"" The bird flew away and flew away again. Jack and Lily were very happy that they had found the rug. They were happy they could keep playing together and having fun. From that day on, they played together in the park and had lots of fun. And they knew that they could always have different toys and colors. They were proud of their friends for helping them. And they knew that they were always there for their friends, and they will always have a special gift to give",0.09066597194656376,8.266860961914062,0.62093294,0.66709936,0.6431888,0.42696629213483145,0.14124293785310735,0.28089887640449435
17,"Once upon a time, there was a girl named Lily. She had long hair that she loved to brush. One day, she went to the park with her mom and saw a butterfly. She tried to catch it but it flew away. Lily felt sad but then her mom suggested they go on the swings. Lily loved to swing high and feel the wind in her hair. She laughed and smiled with joy. After playing, they went to a bakery and Lily saw a big box. She asked if they could open it and see what was inside. Her mom said yes and they found yummy cupcakes. Lily was so happy and loved the cupcakes so much that she ate them all!","Once upon a time, there was a girl named Lily. She loved to play outside in the sunshine. One day, she saw a big, open box in her backyard. She opened the box and saw a beautiful hair on the inside. Lily was so happy and wanted to touch it. But when she opened the box, she found a small, open button on the top. Lily was so surprised! She pressed the button and the hair grew bigger and bigger until it was so big that Lily couldn't even reach it. Lily was sad that she couldn't touch her hair anymore. But then, she saw a friendly dog who liked to play with her. The dog wanted to play with Lily too! Lily and the dog played together all day long. They played all day, and Lily was happy to have her new friend back. From that day on, Lily knew that she loved to play with her friends and be open and honest about who she was and what she wanted. And she always kept her open and honest and always made sure to take care of them when they needed it. The end. From that day on, Lily learned that it's important to take care of others when they need it. And she never gave up hope that they would find something new to play",0.10785519137763286,8.266860961914062,0.59488475,0.66522807,0.62809306,0.47727272727272724,0.19428571428571428,0.26704545454545453
18,"One day, a long cat named Tom found a big barrel. The barrel was full of toys. Tom wanted to play with the toys, but they were all mixed up. So, Tom decided to sort the toys into groups. First, he took out all the cars and put them in one pile. Then, he found all the balls and put them in another pile. Tom was very happy as he sorted the toys. When he was done, Tom played with the toys all day. He had a lot of fun with the cars and balls. At the end of the day, Tom put the toys back in the barrel and went home.","One day, a long cat named Tom found a big barrel in his yard. He was very happy and wanted to keep the barrel for himself. Tom went to the barrel and found a long stick. He was very happy and wanted to sort the barrel. Tom picked up the stick and started to sort the barrel. He counted the barrels and counted how many times he had to sort them. Tom was very good at sorting the barrels. He had many, many barrels. He made sure to keep the barrel neat and tidy. Tom was very happy with the sorting and kept the barrel. The end. Tom and his family were very happy and had lots of fun. They played and laughed together and had a great day. They lived happily ever after. The end. The end. Tom and his family were proud of their long, long barrel. They knew they were always careful when sorting the barrels. And they always liked to help each other. They learned that sorting things can be very helpful. And they learned that sometimes we can help each other. And they lived happily ever after. From that day on, Tom and his family knew that sorting things can be fun and helpful. And they were happy they had a long, long time to sort things. They knew they would always",0.08296392088186386,8.266860961914062,0.59236807,0.65390366,0.6216167,0.40707964601769914,0.17210682492581603,0.2772861356932153
19,"Once upon a time, there was a big tree with lots of big fruits. One day, a little girl named Lily saw the big tree and wanted to eat the big fruits. But the fruits were too high for her to reach. Lily asked her brother, ""Can you bring me a big fruit from the big tree?"" Her brother replied, ""I can't reach the big fruits either, but I can climb the big tree to get them."" So, Lily's brother climbed the big tree and picked a large fruit for her. But when he brought it down, they saw that it was not ripe yet. Lily said, ""Let's wait for the fruit to ripen. Then we can eat it and prune the big tree together!""","Once upon a time, there was a big tree with many prunes. The prunes were very large and strong. One day, a little boy named Tim found a big prune in the ground. He wanted to eat the prune, but it was too big to reach. Tim wanted to help the prune, so he brought the prune to his friend, a little bird named Tim. Tim brought the bird to Tim and they played together. They were happy to have a new friend to share their food. From that day on, Tim and the bird played together every day. They had so much fun eating the prune and eating the prune together. The end. The end. Tim and the bird became good friends and played together every day. They learned that sharing and being good friends are important. From that day on, they always shared their food with each other and they would always have fun together. And that's all for now. Tim and the bird are very happy to have a new friend to share their food with. They are happy they learned that sharing and being good friends are important and they will always be good friends. And they will always be good friends forever. And they are happy they had a new friend to share their food with.",0.08153760474890433,8.266860961914062,0.5631014,0.628587,0.5940449,0.3142857142857143,0.11494252873563217,0.21714285714285714
20,"Once upon a time, in a small town, there was a humble boy named Tim. Tim loved to play games with his friends. One day, they decided to play a race game. The winner would get a big victory. Before the race started, Tim's friend, Sam, said, ""I will win this race because I am fast."" Tim just smiled and said, ""We all need to try our best and have fun."" The race began, and all the kids ran as fast as they could. Tim and Sam were in the lead. Sam was sure he would win, but he tripped and fell. Tim stopped to help him up. ""Are you okay, Sam?"" he asked. Sam nodded, and they both started running again. In the end, Tim won the race and got the big victory. All the kids cheered for him. Sam said, ""Thank you, Tim, for helping me when I fell. You are a good friend."" Tim smiled and said, ""We all need to help each other and be kind."" The moral of the story is that being humble and helping others is more important than just winning.","Once upon a time, in a small town, there was a humble dog named Max. Max loved to play and run all day long. One day, Max went for a walk with his owner, a little girl named Lily. They went to the park to play. While playing, Max met a little girl named Lily. Lily said, ""Hi, Max! Do you want to play with me?"" Max said, ""Yes, let's play!"" They played and had so much fun. When it was time to go home, Lily said, ""I'm tired, Max. I need to go home."" Max said, ""Okay, Lily. I'll go home now."" Lily and Max played and had lots of fun. They were very happy. From that day on, Max and Lily played together every day. They knew that even though they had a lot of fun, they still had a special place in their heart. They knew that even though they had a big victory, they still had a special place in their heart. And they learned that even though they had a big victory, they still had a special place in their heart. From that day on, Max and Lily were always humble and happy to share their victory with everyone. And they were the best of",0.08716745816058136,6.149914741516113,0.6128423,0.60400975,0.60839397,0.35323383084577115,0.12,0.21890547263681592
21,"Once upon a time, there was a little boy named Timmy. Timmy loved playing with blocks and building towers. One day, he asked his mommy if they could build a big tower together. Mommy said, ""Sure, let's build a tower!"" They started building with the blocks and soon they had a tall tower. Timmy was so happy with their tower, but then his sister came and knocked it down. Timmy was sad. His mommy told him not to worry, and they started building again. This time, they built an even bigger tower. Timmy was so proud of their work that he showed it to his daddy when he came home from work. Daddy said, ""Wow, that's an expensive tower!"" Timmy didn't understand what ""expensive"" meant, so he asked his daddy. Daddy explained that ""expensive"" means something costs a lot of money. Timmy nodded and said, ""I don't care how much it costs, I just like building with you!""","Once upon a time, there was a little boy named Tim. Tim had a big box of toys. He loved to build things with his toys. One day, Tim found a big box of toys. He wanted to build something with his toys. Tim took the toys home and started to build a tower. He put all the toys in the tower. The tower was very tall and had many doors. Tim wanted to build a tower with all the toys. He looked at all the toys and wanted to build a big tower. He looked at the tower and said, ""I want to build a tower with all the toys!"" The tower was built with all the toys and Tim was happy. He knew that he could build a tower with all the toys. He showed his toys to the judges and said, ""I built a tower with all the toys!"" They all laughed and played with the tower. The judges were happy too. Tim learned that he could build a tower with all the toys and make a big tower. And from that day on, Tim and his toys were the best of friends. They built a tower that was bigger and stronger than ever before. They lived happily ever after. And they were the best of friends forever. And they lived happily ever after.",0.07787502740423079,6.149914741516113,0.6477258,0.6189221,0.6329965,0.4113110539845758,0.12919896640826872,0.2262210796915167
